Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,33257
tz1foujP81wtDKMCX95CBY35TUYzWapuuuLg,85945605
tz1NBpWeS2gVpwPpT9NUn9ifBRfriwicJT4y,6605545
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,4709868
tz1XwT7cC7UnvMi4GooA3qUNEA22cPcUXxLp,7342448
tz1WdQ1dak79v48jXAQjYtt5ZMGnPiwn1ktL,12809
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,1901178
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,497090
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,17027796
tz1ek9wEDD2edxuV1JniLuh2ckh5DeM4FjQo,2330262
tz1S4Sp3WtEz3MfdBjiaRWEAG3ZDSngAR5L6,1821
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,1543729
tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt,19777320
tz2UD7tXJyBrfDBHnFzhnaeL8ZGHxcDZuDa3,8177367
tz1drEV5soQL85qJMNts3JfkgZxD1oL88gsh,386165142
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,110234
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,11636150
tz1Z6nhkXDgJjDzSpDEX5g2o1ris8Ga4xjDY,2055014
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,13060497
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,15762300
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,4121219
tz1VjYmQHw4QE6tYTQLLfWNjqkUNwMC7YPoF,2854495
tz1czaureyspHk1etv1dKV1WmHCs9pb4fXBr,1276050
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,11897483
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,41805
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,83521540
tz1bEi1SEPrZh28Vqa2gKi7veuJ7AksFC5GL,153169
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,350262
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,44604673
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,373385
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,145423
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,4641919
tz1MstraWa1kkCRoGRYpYEtMncugi99rUx2H,17420
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,12282965
tz1U1Pfo6gY5UKitBztSaAbmbwFxgmmN2oaP,455579
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,5885018
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,668377
tz1cjTb6ijvnPrJBfaTEFphxDovW9xQbkmDK,44470
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,1564138
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,623387
tz1SKobyM2ZGQYYWKiWYnc58GhJ4TBnQN7gy,2154
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,155002
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,8055723
tz1SRqikWtR2KNpugCApreA9QeZuqh8swQMa,65503
tz1dPPVGVRxY45ZvnRMU3vebaBVMuhPq5bxh,34142
tz1deYjddv6VT4o656x2FsaaN1owykAT7Nmx,307918
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,4355242
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,1936905
tz1UcwKfokzWm6g2jpnVVqjRBd9iFJQHhH2m,730204
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,1932346
tz1TJspN7PEXSA4tsGJZ1EAE3iJGDBoXJz2Z,936745
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,79057
tz1TrxaPKNsRpcgw58155HdX6USrpV2fERQm,2070381
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,1429502
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,797790
