Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,35
tz1foujP81wtDKMCX95CBY35TUYzWapuuuLg,92058
tz1NBpWeS2gVpwPpT9NUn9ifBRfriwicJT4y,7075
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,5044
tz1XwT7cC7UnvMi4GooA3qUNEA22cPcUXxLp,7864
tz1WdQ1dak79v48jXAQjYtt5ZMGnPiwn1ktL,13
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,2036
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,532
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,18238
tz1ek9wEDD2edxuV1JniLuh2ckh5DeM4FjQo,2496
tz1S4Sp3WtEz3MfdBjiaRWEAG3ZDSngAR5L6,1
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,1653
tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt,21184
tz2UD7tXJyBrfDBHnFzhnaeL8ZGHxcDZuDa3,8759
tz1drEV5soQL85qJMNts3JfkgZxD1oL88gsh,413632
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,118
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,12463
tz1Z6nhkXDgJjDzSpDEX5g2o1ris8Ga4xjDY,2201
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,13989
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,16883
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,4414
tz1VjYmQHw4QE6tYTQLLfWNjqkUNwMC7YPoF,3057
tz1czaureyspHk1etv1dKV1WmHCs9pb4fXBr,1366
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,12743
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,44
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,89462
tz1bEi1SEPrZh28Vqa2gKi7veuJ7AksFC5GL,164
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,375
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,47777
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,399
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,155
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,4972
tz1MstraWa1kkCRoGRYpYEtMncugi99rUx2H,18
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,13156
tz1U1Pfo6gY5UKitBztSaAbmbwFxgmmN2oaP,487
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,6303
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,715
tz1cjTb6ijvnPrJBfaTEFphxDovW9xQbkmDK,47
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,1675
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,667
