Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,47
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,260
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,1
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,190
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,41034
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,85
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,14
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,5124
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,12482
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,1293
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,225
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,85634
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,1336
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,100
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,1
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,10434
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,289
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,613
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,244
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,60
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,3
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,1706
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,759
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,4756
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,31
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,6302
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,312
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,23
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,3102
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,6530
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,13
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,391
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,7898
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,1255
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,147
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,4511
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,20
