Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,33917568628426
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,187445500438668
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,1291462327396
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,137028434914652
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,29486141555325912
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,61769467302101
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,10293621467376
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,3682430464868766
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,8969586850910568
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,929298733063078
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,162182721399319
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,145930355492
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,61534231769363033
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,960710030898222
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,72139697710744
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,1062342954408
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,402900351648
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,7497656013236194
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,208304915590937
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,440951130865679
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,175452094107771
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,43625459191751
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,2672232780281
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,1226324382176321
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,545626979439207
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,3417770910496184
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,22314756638399
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,4529134080302521
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,224695460562428
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,17227981892580
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,2229308645830856
tz2Lqs8WFf2HDG1RoxG3EAtuHjDS27XQANWT,61721666242
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,483773451709
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,4692878509942451
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,9951724377139
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,281174159623676
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,5675713147735853
