Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,34331
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,497541
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,465644
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,74386919
tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt,12736486
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,11353918
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,12868209
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,19277774
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,4036219
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,13158
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,84557509
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,48318907
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,524976
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,128441
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,17875087
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,21502550
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,657401
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,1538412
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,613134
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,152453
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,4285507
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,1906745
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,2466883
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,77981
tz1TrxaPKNsRpcgw58155HdX6USrpV2fERQm,2669596
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,1407859
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,785219
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,128503
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,1447133
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,751052
tz3T9ZKHLVzc23dxD85p9xo6L8L5mx1hvb5x,1802633
tz1dZuKxjVojU7gtRDU1nMmG8uRdowF2Q3Sn,1063236
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,16399713
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,1421887
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,21183872
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,7585064
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,55570011
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,11329950
tz1esBaTjr9qFQ7FhrDQF7N7bTpNSVTkGbMU,17337
tz1LaWQ2BUAdTVNz9nb7AhKDcPDQsb99tzhD,81414
