Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,1124
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,6211
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,42
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,4541
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,977151
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,2047
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,341
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,122033
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,297246
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,30796
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,5374
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,4
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,2039205
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,31837
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,2390
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,35
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,13
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,248467
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,6903
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,14612
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,5814
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,1445
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,88
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,40639
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,18081
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,113262
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,739
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,150092
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,7446
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,570
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,73877
tz2Lqs8WFf2HDG1RoxG3EAtuHjDS27XQANWT,2
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,16
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,155518
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,329
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,9317
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,188089
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,29894
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,3516
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,107442
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,492
tz1czGMShkB8ZtCHKHeCPTY3CpuiCrjsGJBy,1181
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy,12956
tz1dTmMLY7tan1HKfW5e3KxJcfZput6UuTH6,22
tz1daKxrqyoFUCcuQj36BeMN9C1Ytmjg5p6n,20913
tz1YZ4VZCRPoiDyGP3U69jCq2S8duDUcRjHP,1494
tz1L5rXu3RqYBjZzjWXLaFANYZcwS5Pb1ZST,22074
tz1NkFRjmkqqcGkAhqe78fdgemDNKXvL7Bod,16810
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ,119134
tz1h6J2pn9X3KMghNHZikrh3PtEpgCcRAjHZ,25966
tz1VCyNit49HjTmz8SEgeL67x4BLuoTaeYMy,155317
tz1gACjUSBkWjqWv5ZBMRk6G9Sp8xNAYgwYV,9540
tz1ieVZFcRity1eybQtgUyGg8NLEYWNqKtQe,4434
tz1T5GmdYXDWwbhBrU7RubT7Z2dmz3ZmKwCE,79712
tz1XLpud4YtVgwiAJezLKUsAo9K2s8n2YPqx,2
tz1gmajxhmKt22CbcsSA7WWXSATgbuVEmzTC,12121
tz1cfzEz3R8YKMqC2rbKnr2XtpNjZxH6RGdy,2171
tz1hR9eQYNNTZ4VGUeipK4PHtyyDEDmQ9dSf,47422
tz1RxeY78zE8hNJbqPypB1mTVyTsBRmPuqry,6297
tz1SBF19iLiCc8dNpKe1Ym9juSAKaTPyeypF,6
tz1X6ADVxP37XjYppBHMLVRJQwmxA2YxztbQ,652
tz1T1u1CET7ek19f5P59vCdjTNFWAscYQ5ct,23513
tz1V9qHfFxixcXJKWuEziUqvdrQ7BWpPnWTa,31675
tz1Lqnwap8kKynTpefqqSH158i667Wdg8HVA,9306
tz1cnojsw9qgMbdpgPeCcWPf5GX4YPvd4HAh,27703
tz1fbJACCskangcgy9xjDSiEYgh7CUmSo9oc,1120
tz1dKaw4xdNjfufDSLWRxumNBwe2VX4mxXyW,6152
tz1RJf644pa7QAZqKzrPQGiYQPyubXarC4cv,293
tz1YSwscBZCf26kSPvqsnUdhnS4XQD6mAjcz,277402
tz1iCiA1vKmgfZbY533ZgMwFKZ14S1DQNooQ,1177
tz1hNGWJUFPFV7AWLXvxGzJVEfCZ8KJ77PJA,4553
tz1Qm3DHkV7V6peZPyWe4rv6aToH3nRmWEH7,1896
tz1KsiwkQ9pyrt4Ra7QrAQp5LQJCGxHQrY1n,7
tz1eKTUc8X17nVmtVRtxBcs3hwUPXWuqP2AS,219640
tz1fkZtnjNfQHtEyUpyX9Tqq4RrLKx35qBxf,8079
tz1chg2T1s4DTjLqthPc49HDcqkFHMwdSPwb,25443
tz1Uzm53vPr2Giyi32yT9GUvBErKqHPBjvQL,21
tz1aR3nrJgUyU5B623U9s1MtMsMjA5Wz5c3G,48523
tz1YaPLZuVmZaKB69BjJXKUDgNaZrxBR4Lfn,1352
tz1WNk2o2hJvzjuZRNmZQwjLQuv24wDv1zjU,3
tz1QmBcwm7RH6swEYNpsZZfAWCCFaW6wugVT,114088
tz1LxqBcvRbZhp34C2ab62CMy49wFbsQSzD7,657
tz2Kmi3xEnXk8c7zqWSQqSSyfNpWt6ovG38D,135299
tz1LgePVXLZYNhHoRQ6KgHfQjQ1uq7JJPZDa,1053
tz1gk77xzDAG3sif9eFvsqUnzaGh4MrzaCp3,55491
tz1cWUkZFBZ72Yn9desxcgS9KdH4BVfqd2ZW,27196
tz1a3LNYNZTNN2SLMjWSUc5jtLWFvZ1kC7BR,584299
tz1SGPStfd9v5upQUxRiHPC9666X4FpVAmK4,56
tz1iF629Cc91SJkmQRAWAm6nYavf7RgpAqZh,51
tz1WHGwmdEr4iruf4v9r6bdHgzC5v8SKYTkV,3011
tz1Uza3jMhipiQMtmeEidizjbSqnqZMQyRv7,1
tz1YqsEWdPxBmqVKsJircrwBmCmZDtHAgHzp,758902
tz1ZLMaECyswARea2bTsBws9eMjgUm4jG8Uj,93912
tz1NySiq6aHysD6Rpu4bYhFaVe3ASya2qB8D,6320
tz1USU2xSWb7CBYGJYat2X7An9sr3cFfsLwi,3858
tz1aoYg1xYeEdnLrAJ7y2r1T3aMBCyms6ppJ,69
tz1WxCJ3UpzyWsXmmkE1YjYzbBv6jXYkbFYV,4578
tz1fq3tMpnnsZ944DVxcJqsVNGsWTPvqJzvo,3934
tz1PrecMTmNArbdvQxtZLUVUBT8rcC86dKZC,125
tz1Q1LWn8wCK77L4xetjbH3Ar7sDaSANezZx,879
tz1dugdoeZULYPA9phfkpofrP95rFqhZNXeR,9
tz1UecmgMghaWovhh9EYfqTrK9gTtaiMtbzs,1
tz1gGwXf6Ggkv9T4jGmp58jUMU2Gh2vYjDyH,2971
tz1QjPnpmqAJYSfDtDM7uTf5bkZDNY7eBECd,10257
tz1aVZZd883FwyEx5g2o3TgQ7pwEYi2f6apg,13812
tz2MzvuRU1GEKi9udpqzLpGYfDoZTiKZ3C4C,34521
tz1SEox4m6JwzUjLL2daQMKU7XDrvsEukR7X,591
tz1XJqUrY2okTwoJFgHFJKQV98tsn2oC6Twj,2849
