Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,11902557401369721
tz1foujP81wtDKMCX95CBY35TUYzWapuuuLg,30758802819869184665
tz1NBpWeS2gVpwPpT9NUn9ifBRfriwicJT4y,2364037793330883654
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,1685599923553520105
tz1XwT7cC7UnvMi4GooA3qUNEA22cPcUXxLp,2627765992176916996
tz1WdQ1dak79v48jXAQjYtt5ZMGnPiwn1ktL,4584388770633893
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,680406741803957757
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,177902184118325606
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,6094024722257870641
tz1ek9wEDD2edxuV1JniLuh2ckh5DeM4FjQo,833970292904785929
tz1S4Sp3WtEz3MfdBjiaRWEAG3ZDSngAR5L6,652001632747085
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,552480346209794686
tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt,7078043208058091218
tz2UD7tXJyBrfDBHnFzhnaeL8ZGHxcDZuDa3,2926572525884657683
tz1drEV5soQL85qJMNts3JfkgZxD1oL88gsh,138203430401776461735
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,39451335712713765
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,4164425418600614526
tz1Z6nhkXDgJjDzSpDEX5g2o1ris8Ga4xjDY,735462829673898892
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,4674180540660927049
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,5641120406456726284
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,1474930197510716407
tz1VjYmQHw4QE6tYTQLLfWNjqkUNwMC7YPoF,1021586601548040037
tz1czaureyspHk1etv1dKV1WmHCs9pb4fXBr,456681564003978174
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,4257952848887091976
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,14961762628440559
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,29891262025850428148
tz1bEi1SEPrZh28Vqa2gKi7veuJ7AksFC5GL,54817186105583151
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,125354219754393277
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,15963426537235606461
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,133629589557859247
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,52045170244915519
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,1661281990628570822
tz1MstraWa1kkCRoGRYpYEtMncugi99rUx2H,6234638274061142
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,4395912106447997889
tz1U1Pfo6gY5UKitBztSaAbmbwFxgmmN2oaP,163045764729840620
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,2106170820852052185
