Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,34787
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,192255
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,1324
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,140544
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,30242716
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,63354
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,10557
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,3776916
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,9199734
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,953143
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,166344
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,149
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,63113117
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,985360
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,73990
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,1089
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,413
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,7690035
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,213649
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,452265
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,179953
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,44744
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,2740
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,1257790
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,559627
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,3505466
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,22887
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,4645345
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,230460
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,17670
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,2286509
tz2Lqs8WFf2HDG1RoxG3EAtuHjDS27XQANWT,63
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,496
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,4813291
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,10207
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,288388
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,5821344
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,925229
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,108850
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,3325323
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,15233
tz1czGMShkB8ZtCHKHeCPTY3CpuiCrjsGJBy,36573
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy,400986
tz1dTmMLY7tan1HKfW5e3KxJcfZput6UuTH6,689
tz1daKxrqyoFUCcuQj36BeMN9C1Ytmjg5p6n,647274
tz1YZ4VZCRPoiDyGP3U69jCq2S8duDUcRjHP,46249
tz1L5rXu3RqYBjZzjWXLaFANYZcwS5Pb1ZST,683189
tz1NkFRjmkqqcGkAhqe78fdgemDNKXvL7Bod,520275
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ,3687203
tz1h6J2pn9X3KMghNHZikrh3PtEpgCcRAjHZ,803647
