Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,9860818
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,54495827
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,375465
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,39838128
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,8572474029
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,17958170
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,2992653
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,1070589024
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,2607718279
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,270174015
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,47151207
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,42426
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,17889780619
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,279306187
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,20973096
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,308853
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,117134
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,2179785419
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,60560262
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,128197245
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,51008997
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,12683182
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,776895
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,356527960
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,158629541
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,993644838
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,6487545
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,1316750250
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,65325468
