Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,22142930
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,86989804
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,14830426769
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,3114140
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,46776055
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,866812
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,2403983908
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,4447730650
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,754029203
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,374689245
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,19279082526
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,44084
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,1218282706
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,42920109
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,21806639
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,214908604
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,2648670
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,3521969008
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,122813028
tz1cjTb6ijvnPrJBfaTEFphxDovW9xQbkmDK,48248
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,287399559
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,114543099
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,28480682
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,800600283
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,356210086
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,574092068
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,14568087
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,263010378
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,146691407
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,823074763
tz2Lqs8WFf2HDG1RoxG3EAtuHjDS27XQANWT,46994
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,12875382
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,3063724345
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,31693608
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,81000230
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,3886760423
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,1046239730
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,2219196563
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,2116612987
tz1esBaTjr9qFQ7FhrDQF7N7bTpNSVTkGbMU,96704631
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,7031079
tz1czGMShkB8ZtCHKHeCPTY3CpuiCrjsGJBy,74
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy,255233351
tz1dTmMLY7tan1HKfW5e3KxJcfZput6UuTH6,11481257
tz1daKxrqyoFUCcuQj36BeMN9C1Ytmjg5p6n,228499100
tz1YZ4VZCRPoiDyGP3U69jCq2S8duDUcRjHP,29438452
tz2LYELYe16viwVBaRjZc8GsauKRsxTGPvB1,61590755
tz1gN5Ch4VeDZjiM6R1KPMBxPWFxL3HHKZyT,7003411
tz2WYko4XXaV4B5mzjguTeRkkgw8LyB2jA2d,95543549
tz1NkFRjmkqqcGkAhqe78fdgemDNKXvL7Bod,304312007
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ,2346897607
tz1h6J2pn9X3KMghNHZikrh3PtEpgCcRAjHZ,935988
tz1VCyNit49HjTmz8SEgeL67x4BLuoTaeYMy,3046154512
tz1gACjUSBkWjqWv5ZBMRk6G9Sp8xNAYgwYV,425540467
tz1ieVZFcRity1eybQtgUyGg8NLEYWNqKtQe,72986666
tz1T5GmdYXDWwbhBrU7RubT7Z2dmz3ZmKwCE,1413978775
tz1gmajxhmKt22CbcsSA7WWXSATgbuVEmzTC,7386157
tz1cfzEz3R8YKMqC2rbKnr2XtpNjZxH6RGdy,42778777
