Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,874180
tz1foujP81wtDKMCX95CBY35TUYzWapuuuLg,2259073071
tz1NBpWeS2gVpwPpT9NUn9ifBRfriwicJT4y,173626202
tz1RDbEW7YUkwnnDdMNieSiF6kB4XBws7QSg,123798491
tz1XwT7cC7UnvMi4GooA3qUNEA22cPcUXxLp,192995658
tz1WdQ1dak79v48jXAQjYtt5ZMGnPiwn1ktL,336699
tz1eqt71cHna4YgyNg3ao6x22xU7c7CZXxcf,49972313
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,13065984
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,447574218
tz1ek9wEDD2edxuV1JniLuh2ckh5DeM4FjQo,61250752
tz1S4Sp3WtEz3MfdBjiaRWEAG3ZDSngAR5L6,47886
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,40576789
tz1P6DFx1Biicriaz37h6oLAhndhBL8eMoAt,519845226
tz2UD7tXJyBrfDBHnFzhnaeL8ZGHxcDZuDa3,214941433
tz1drEV5soQL85qJMNts3JfkgZxD1oL88gsh,10150318589
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,2897494
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,305855249
tz1Z6nhkXDgJjDzSpDEX5g2o1ris8Ga4xjDY,54015895
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,343294095
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,414310767
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,108325903
tz1VjYmQHw4QE6tYTQLLfWNjqkUNwMC7YPoF,75030188
tz1czaureyspHk1etv1dKV1WmHCs9pb4fXBr,33540870
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,312724350
tz1eZFb4bNMMdveGT7BPcktbYsurg2e8r1xR,1098863
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,2195356741
tz1bEi1SEPrZh28Vqa2gKi7veuJ7AksFC5GL,4026035
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,9206611
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,1172430124
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,9814393
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,3822445
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,122012466
tz1MstraWa1kkCRoGRYpYEtMncugi99rUx2H,457901
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,322856735
tz1U1Pfo6gY5UKitBztSaAbmbwFxgmmN2oaP,11974858
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,154687222
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,17568249
tz1cjTb6ijvnPrJBfaTEFphxDovW9xQbkmDK,1168890
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,41113247
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,16385685
tz1SKobyM2ZGQYYWKiWYnc58GhJ4TBnQN7gy,56629
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,4074235
tz1LN3wPFYuS5fCnodwxT94xVFLPtcFHvcHk,211744019
tz1SRqikWtR2KNpugCApreA9QeZuqh8swQMa,1721765
tz1dPPVGVRxY45ZvnRMU3vebaBVMuhPq5bxh,897440
tz1deYjddv6VT4o656x2FsaaN1owykAT7Nmx,8093601
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,114477187
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,50911406
tz1UcwKfokzWm6g2jpnVVqjRBd9iFJQHhH2m,19193368
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,50791559
tz1TJspN7PEXSA4tsGJZ1EAE3iJGDBoXJz2Z,24622266
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,2078025
tz1TrxaPKNsRpcgw58155HdX6USrpV2fERQm,54419813
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,37574355
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,20969859
tz1ZLGi9hMam6Gf6kixB1XK1yJED6CYu1tGg,422131767
tz1XyTsb9DwkPru3eU1Cwnr5JkihEi5eisHo,82374730
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,3033217
tz2Lqs8WFf2HDG1RoxG3EAtuHjDS27XQANWT,971429
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,45630731
tz1dNTV2DXUpqC7SEiJ4BTB5RvL53bPPHZfM,34782993
tz3T9ZKHLVzc23dxD85p9xo6L8L5mx1hvb5x,106497353
tz1dZuKxjVojU7gtRDU1nMmG8uRdowF2Q3Sn,86243724
tz1iPeVakaABzkhWFmG8mjYMpcN3JCpHBvZ2,3560
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,437713437
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,37924337
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,71792171
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,565017200
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,202337095
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,1456123602
tz1d9Y652aoNq7351TAYiNeWy4FdWuuw1JxD,3338968
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,302464673
tz1esBaTjr9qFQ7FhrDQF7N7bTpNSVTkGbMU,10617349
tz1LaWQ2BUAdTVNz9nb7AhKDcPDQsb99tzhD,2177019
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,13327732
tz1czGMShkB8ZtCHKHeCPTY3CpuiCrjsGJBy,20602067
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy,36434301
tz1aZsKPTRdkm9vaQhWv9Mz8ZbwxSHmf7t9T,8513998
tz1KyRUKbkuBTK5uaidmF8FbWHYrMjdw6GuP,4411213
tz1dTmMLY7tan1HKfW5e3KxJcfZput6UuTH6,693169
tz1daKxrqyoFUCcuQj36BeMN9C1Ytmjg5p6n,190905591
tz1YZ4VZCRPoiDyGP3U69jCq2S8duDUcRjHP,4268049
tz3VvvqkW6D7bSPej9x3pghjTozTRbaB4Gn2,22991204
tz1Y2QaG5AtmfN7rwBG1coLQKFTTSw55g3Kk,74298
tz2LYELYe16viwVBaRjZc8GsauKRsxTGPvB1,104825354
tz1gXcAJZUYqK8JkkGDPN63cPQGu8LiBndK1,144889612
tz1gN5Ch4VeDZjiM6R1KPMBxPWFxL3HHKZyT,23485863
tz1L5rXu3RqYBjZzjWXLaFANYZcwS5Pb1ZST,3494177
tz1Md6npfDk8cL8rjnPNZU15tHvyCZkcGDuu,10459919
tz2WYko4XXaV4B5mzjguTeRkkgw8LyB2jA2d,20258778
tz1NkFRjmkqqcGkAhqe78fdgemDNKXvL7Bod,619445977
tz1TgtGGP3TDUMnUw4UzRTZHrsmzsSKraau7,57335
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ,286709424
tz1h6J2pn9X3KMghNHZikrh3PtEpgCcRAjHZ,794901401
tz1VCyNit49HjTmz8SEgeL67x4BLuoTaeYMy,432053172
tz1gACjUSBkWjqWv5ZBMRk6G9Sp8xNAYgwYV,37487105
tz1ieVZFcRity1eybQtgUyGg8NLEYWNqKtQe,6946909
tz1bKUD8UtyPfknyWyMbtTqsfdMuWomrPdSp,12395961
tz1T5GmdYXDWwbhBrU7RubT7Z2dmz3ZmKwCE,178324338
tz1XLpud4YtVgwiAJezLKUsAo9K2s8n2YPqx,24152315
tz1gmajxhmKt22CbcsSA7WWXSATgbuVEmzTC,10627113
tz1cfzEz3R8YKMqC2rbKnr2XtpNjZxH6RGdy,6065742
tz1MNGNi6vfbqGdhikvLBGbcz3FncMpuvU6J,122237
tz1hR9eQYNNTZ4VGUeipK4PHtyyDEDmQ9dSf,132294811
tz1RxeY78zE8hNJbqPypB1mTVyTsBRmPuqry,17573037
tz1UnGY1PRznh3CJzSFaW2V9EZdK36AYneHi,1007021927
tz1ecAtwNdrsABBKa7Bvn9ZEq1Ze1EvS9WTW,94910454
tz1SBF19iLiCc8dNpKe1Ym9juSAKaTPyeypF,3419791
tz1X6ADVxP37XjYppBHMLVRJQwmxA2YxztbQ,33497517
tz1T1u1CET7ek19f5P59vCdjTNFWAscYQ5ct,131159001
tz1c6Brwut7ZqXQfkjxDXvyAUL2Mr43p2JZZ,241298
tz1V9qHfFxixcXJKWuEziUqvdrQ7BWpPnWTa,88298664
tz1Lqnwap8kKynTpefqqSH158i667Wdg8HVA,25932814
tz1Kp19QyYUnXuE6cxuXxsfQZbyqv5JtKPku,18094945
tz1cnojsw9qgMbdpgPeCcWPf5GX4YPvd4HAh,440768781
tz1fbJACCskangcgy9xjDSiEYgh7CUmSo9oc,6196164
tz1dKaw4xdNjfufDSLWRxumNBwe2VX4mxXyW,273771059
tz1RJf644pa7QAZqKzrPQGiYQPyubXarC4cv,4783002
tz1PTR7wFs8pTFarkpsZ7zrtVBJhusyNRRM5,16549078
tz1awQgCgLpgnkxRvbnKemRws9uqp6WASwRD,221215
tz1PaJwmmL2nrRt5K6HvwFEc6fUfxNe6Dyp5,11766405
tz1YSwscBZCf26kSPvqsnUdhnS4XQD6mAjcz,125355893
tz1iCiA1vKmgfZbY533ZgMwFKZ14S1DQNooQ,11566265
tz1hNGWJUFPFV7AWLXvxGzJVEfCZ8KJ77PJA,12652987
tz1MqSihmFMUS3qAmWPhdQWhzrhJJSBMaVCB,861768
tz1NPu5aFQ12P3KGhBGgt7G79SAgVj2Skkn1,39797912
