Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,25826163764705321
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,101459604287519789
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,17297305685602809020
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,3632144048241868
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,54556739842988993
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,1010997784624805
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,2803860278525272455
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,5187561886025007182
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,879453695480703630
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,437014694259646023
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,22485946560946693270
tz1YrfZhjFnhgERznXtYee6c29n3PBeam8A9,51417311148832
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,1420930679302477427
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,50059398734745837
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,25433935413658390
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,250656294582635856
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,3089248346563123
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,4107809943990623011
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,143241629588036561
tz1cjTb6ijvnPrJBfaTEFphxDovW9xQbkmDK,56273554229497
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,335205326091595911
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,133596088945188826
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,33218131456874603
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,933771364029705363
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,415461729577763277
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,669585990111792035
