Address,Amount
tz1NRbpmTuPEFCCYCqCr7i3hkMRDRhBFgmxz,41
tz1SBxNvpDFC4bjW23CtQfVLqN5cBATVf68B,162
tz1Rgo7URug42QnhBM6eLy4MWdfwn4RovHy6,27691
tz1V3fPD3AKPNwZf42PKGzFaWU3vZ83Gjvfq,5
tz1YTQ3Lys25j8FhZQY61eoYErYUteSao3ez,87
tz1R3bKH1seset2h49p4vrZJCEL8voJgSK2G,1
tz1bdRJkGkNQ7homh4PTnkVM7xzVWhuC4EMm,4488
tz1Z2Ne4ZHxNPuCJeCcoykHVXTqhVdLMD9gV,8304
tz1Qji1NnEPj4Cxa9s2WEoWi9U9KM6a9gdDL,1407
tz1cmanHzitf3UgWgECzLpGUKpzEfmGZaFsw,699
tz1RartAmPJhFsL9oAhZndSL2G7KCsaQqqkf,35998
tz1MyqKoe43P4Z8MfHoXVBTrohgcbehp2zLL,2274
tz1SRcMg9GRXi7paNeAc3ARn23mS3Z5dXa6S,80
tz1YjtCLzjw3bqPxJh6MqdVBFrM2zrsA9kyg,40
tz1hD7VdzRpWG3nmYpCyW2gNc8mQNs3TCgxu,401
tz1f38MX7YT2Q7MAq3mDdj75GTN7vgqV2TfH,4
tz1aBDeNFooBEmBXnWDVgLknNMUHMYhHVcRA,6576
tz1hD5k7QW9ChHCgb2YLthKFirKDYQiNPDJz,229
tz1ZL7ekzieKxwngCCyjsCN5qhu1ohwJQEBy,536
tz1enbGpES1NDr2kTaocDhxvMqtpMy4ruhW6,213
tz1ehGMhxarDhwppx14PX1Y3eqbZ5W9Bc2Y1,53
tz1ed4brTwpFg8hFUJSJ4HqnsC7sEjVesMtb,1494
tz1QJE62jTxHis7kZkbDT2zsYZyauNDNzWg7,665
tz1gWt7kUnJtGXoT5BYzHVa89qGp6QVvQmyp,1071
tz1epR6pJmPaJ8vvzNi6V1T51ccocX1Y4VBb,27
tz1W19DveaP3mW4WvFtdVdqGsWwBL5q1QDSK,491
tz1esdEqZC5Nz3HDFseHvpH6SmQJPocxLzA2,273
tz1ULQQ3S4kFLhhpPsegiMVFmXx2G6ewmbTA,1536
tz1LRrXCmELevk5znmVcYD63TChSpYh3vaE6,24
tz1S8GvdiWQghwPMMzbNvRh66rcfmhEA6vj2,5720
tz1N9qzry2ko1gwTK6HKWamZZK6FGx3Vr89U,59
tz1M5swezYMnDaim71PSeb2cPFk49ajrvDV6,151
tz1QQ4HyGbCZDmQxeVHoLP99KLyfvGvyX21i,7257
tz1WKygtstVY96oyc6Rmk945dMf33LeihgWT,1953
tz1Rux3pGrp2KpZUBKvg3VQ4edRYVJsapr4z,4143
tz1LWMmDzH79xyu6JvELrnvWLBBVjZg7TnfN,3952
tz1esBaTjr9qFQ7FhrDQF7N7bTpNSVTkGbMU,180
tz1RfSFe1dxP7wh1zSffEnskgqvVVWKNKZG1,13
tz1UQ6cQZef4MuskJjV9g8pXNZa5s8ff1oQy,476
tz1dTmMLY7tan1HKfW5e3KxJcfZput6UuTH6,21
tz1daKxrqyoFUCcuQj36BeMN9C1Ytmjg5p6n,426
tz1YZ4VZCRPoiDyGP3U69jCq2S8duDUcRjHP,54
tz2LYELYe16viwVBaRjZc8GsauKRsxTGPvB1,115
tz1gN5Ch4VeDZjiM6R1KPMBxPWFxL3HHKZyT,13
tz2WYko4XXaV4B5mzjguTeRkkgw8LyB2jA2d,178
tz1NkFRjmkqqcGkAhqe78fdgemDNKXvL7Bod,568
tz1QkQLtDkqpw8VSymi13A86jh5iaCeMriMJ,4382
tz1h6J2pn9X3KMghNHZikrh3PtEpgCcRAjHZ,1
